,country,points,price,review_sentiment,variety
574,33.0,85,17.0,-0.11,Malbec
575,37.0,85,102.0,-0.09,Nebbiolo
576,39.0,85,36.78122437966355,0.15,Sangiovese
577,38.0,85,20.0,0.29,Chardonnay
578,39.0,85,33.0,-0.1,Zinfandel
579,37.0,85,48.0,0.08,Nebbiolo
580,29.0,85,9.0,0.43,Pinot Grigio
581,39.0,87,24.0,0.32,Pinot Noir
582,39.0,87,75.0,0.39,Cabernet Franc
583,38.0,87,12.0,0.19,Riesling
584,39.0,87,45.0,0.18,Pinot Noir
585,35.0,87,13.0,-0.05,Sauvignon Blanc
586,38.0,87,36.78122437966355,0.28,Gewürztraminer
587,39.0,87,22.0,0.06,Chardonnay
588,39.0,87,18.0,0.25,Gewürztraminer
589,39.0,87,35.0,0.32,Zinfandel
590,39.0,87,36.0,0.67,Pinot Noir
591,39.0,87,34.0,0.32,Pinot Noir
592,39.0,87,70.0,0.01,Syrah
593,39.0,87,28.0,0.22,Syrah
594,39.0,87,45.0,-0.08,Syrah
595,39.0,87,32.0,0.23,Red Blend
596,29.0,87,18.0,0.31,Pinot Noir
597,34.0,87,9.0,0.3,Tempranillo
598,29.0,87,11.0,0.32,Cabernet Sauvignon
599,38.0,92,62.0,0.34,Chardonnay
600,39.0,92,40.0,0.46,Sparkling Blend
601,38.0,92,66.0,0.35,Chardonnay
602,36.0,92,32.0,0.11,Portuguese Red
603,39.0,92,70.0,0.3,Pinot Noir
604,39.0,92,48.0,0.21,Pinot Noir
605,38.0,92,72.0,0.33,Chardonnay
606,39.0,92,105.0,0.2,Pinot Noir
607,38.0,92,101.0,0.16,Champagne Blend
608,37.0,92,50.0,0.07,White Blend
609,37.0,92,85.0,0.18,Chardonnay
610,39.0,92,35.0,0.32,Sparkling Blend
611,39.0,92,38.0,0.28,Zinfandel
612,36.0,90,32.0,0.21,Portuguese Red
613,33.0,90,25.0,-0.05,Red Blend
614,36.0,90,12.0,0.18,Portuguese Red
615,39.0,90,125.0,0.17,Cabernet Sauvignon
616,33.0,90,46.0,-0.03,Chardonnay
617,31.0,90,29.0,0.1,Riesling
618,39.0,90,17.0,0.17,Cabernet Sauvignon
619,39.0,90,85.0,0.0,Pinot Noir
620,38.0,90,30.0,0.38,Bordeaux-style Red Blend
621,39.0,90,34.0,0.0,Red Blend
622,38.0,90,35.0,-0.17,Bordeaux-style Red Blend
623,38.0,90,45.0,0.8,Bordeaux-style Red Blend
624,38.0,90,20.0,0.04,Bordeaux-style Red Blend
625,38.0,90,17.0,0.18,Bordeaux-style Red Blend
626,38.0,90,45.0,0.29,Bordeaux-style Red Blend
627,39.0,90,20.0,0.16,Cabernet Sauvignon
628,39.0,90,50.0,0.23,Syrah
629,38.0,90,22.0,0.03,Gamay
630,39.0,90,39.0,0.25,Merlot
631,39.0,90,35.0,0.2,Chardonnay
632,39.0,90,15.0,0.26,Riesling
633,39.0,90,27.0,0.11,Chardonnay
634,29.0,90,66.0,0.21,Chardonnay
635,34.0,90,20.0,0.17,Tempranillo
636,39.0,90,125.0,-0.08,Cabernet Sauvignon
637,39.0,90,42.0,0.17,Syrah
638,29.0,90,22.0,0.27,Red Blend
639,37.0,86,36.78122437966355,-0.08,Sangiovese
640,39.0,86,18.0,0.25,Sauvignon Blanc
641,39.0,86,22.0,0.03,Gewürztraminer
642,35.0,86,12.0,0.15,Merlot
643,38.0,86,15.0,0.23,Gamay
644,34.0,86,15.0,0.06,Sparkling Blend
645,37.0,86,20.0,0.08,Sangiovese
646,39.0,86,28.0,0.1,Malbec
647,39.0,86,10.0,0.18,Merlot
648,37.0,86,70.0,0.05,Sangiovese
649,37.0,86,28.0,-0.01,Sangiovese
650,35.0,86,11.0,0.05,Merlot
651,38.0,86,15.0,0.4,Chardonnay
652,38.0,86,23.0,-0.1,Gamay
653,38.0,86,36.78122437966355,0.19,Gamay
654,37.0,86,30.0,0.07,Nebbiolo
655,35.0,86,10.0,0.21,Cabernet Sauvignon
656,38.0,86,12.0,0.35,Gamay
657,34.0,86,13.0,0.26,Sparkling Blend
658,34.0,86,15.0,0.0,Sparkling Blend
659,39.0,86,36.0,-0.04,Syrah
660,39.0,86,20.0,0.26,Riesling
661,38.0,86,36.78122437966355,0.43,Rosé
662,39.0,86,10.0,0.13,Chardonnay
663,38.0,86,16.0,0.19,Gamay
664,39.0,86,25.0,-0.06,Cabernet Franc
665,38.0,90,33.0,-0.03,Pinot Noir
666,38.0,90,36.78122437966355,0.29,Pinot Noir
667,38.0,90,70.0,0.2,Pinot Noir
668,38.0,90,117.0,0.55,Chardonnay
669,38.0,90,36.78122437966355,0.36,Pinot Noir
670,31.0,90,30.0,0.08,Riesling
671,39.0,90,20.0,0.06,Zinfandel
672,39.0,90,35.0,0.21,Chardonnay
673,39.0,90,28.0,-0.09,Syrah
674,39.0,90,15.0,0.26,Pinot Gris
675,39.0,90,150.0,-0.13,Cabernet Sauvignon
676,39.0,90,45.0,0.19,Cabernet Franc
677,39.0,90,45.0,-0.21,Pinot Noir
678,37.0,90,36.78122437966355,0.05,White Blend
679,29.0,90,25.0,0.29,Rosé
680,39.0,90,40.0,0.27,Pinot Noir
681,39.0,90,29.0,0.16,Syrah
682,39.0,90,42.0,0.19,Merlot
683,19.0,90,16.0,0.05,White Blend
684,36.0,90,36.78122437966355,0.11,Portuguese Red
685,34.0,90,50.0,0.29,Red Blend
686,37.0,90,36.78122437966355,0.27,Red Blend
687,38.0,90,35.0,0.29,Bordeaux-style Red Blend
688,38.0,90,45.0,0.14,Bordeaux-style Red Blend
689,39.0,90,20.0,0.46,Syrah
690,34.0,90,44.0,-0.05,Red Blend
691,39.0,90,22.0,0.19,Cabernet Sauvignon
692,37.0,90,36.78122437966355,0.11,Red Blend
693,39.0,90,28.0,0.2,Sparkling Blend
694,38.0,90,25.0,0.09,Rhône-style Red Blend
695,36.0,90,60.0,0.33,Portuguese White
696,39.0,90,72.0,-0.12,Cabernet Franc
697,39.0,90,44.0,0.14,Pinot Noir
698,39.0,90,29.0,0.39,Pinot Noir
699,39.0,90,58.0,0.0,Bordeaux-style Red Blend
700,37.0,90,29.0,0.34,Sangiovese
701,37.0,90,45.0,0.35,Red Blend
702,39.0,90,70.0,0.2,Syrah
703,39.0,90,39.0,0.3,Syrah
704,37.0,90,36.78122437966355,0.09,Red Blend
705,37.0,90,28.0,0.48,Sangiovese
706,34.0,90,48.0,0.13,Red Blend
707,36.0,90,50.0,0.22,Portuguese White
708,31.0,87,10.0,0.39,Riesling
709,37.0,87,50.0,0.1,Nebbiolo
710,37.0,87,39.0,-0.01,Nebbiolo
711,37.0,87,35.0,-0.2,Nebbiolo
712,33.0,87,30.0,-0.18,Bordeaux-style Red Blend
713,39.0,87,18.0,0.29,Rosé
714,33.0,87,20.0,-0.01,Malbec
715,39.0,87,25.0,0.31,Pinot Noir
716,39.0,87,20.0,0.2,Pinot Gris
717,37.0,87,50.0,-0.15,Nebbiolo
718,37.0,87,50.0,-0.05,Nebbiolo
719,33.0,87,15.0,0.07,Pinot Gris
720,29.0,87,36.78122437966355,0.09,Sauvignon Blanc
721,36.0,87,9.0,0.38,Portuguese White
722,33.0,87,12.0,0.3,Sauvignon Blanc
723,29.0,87,18.0,0.1,Sauvignon Blanc
724,33.0,87,175.0,0.33,Malbec
725,37.0,87,60.0,-0.06,Nebbiolo
726,39.0,87,20.0,0.2,Zinfandel
727,33.0,87,15.0,0.2,Malbec
728,37.0,87,35.0,0.24,Nebbiolo
729,38.0,87,14.0,0.19,Bordeaux-style Red Blend
730,38.0,87,16.0,0.15,Bordeaux-style Red Blend
731,38.0,87,15.0,0.8,Bordeaux-style Red Blend
732,38.0,87,14.0,0.11,Bordeaux-style Red Blend
733,39.0,87,40.0,0.19,Chardonnay
734,34.0,87,15.0,0.12,Tempranillo
735,39.0,87,55.0,0.09,Bordeaux-style Red Blend
736,38.0,87,38.0,0.24,Champagne Blend
737,39.0,87,34.0,0.2,Pinot Noir
738,39.0,87,17.0,0.23,Chardonnay
739,39.0,87,65.0,-0.04,Sangiovese
740,36.0,87,13.0,0.43,Portuguese Red
741,36.0,87,15.0,0.36,Portuguese Red
742,37.0,87,23.0,0.11,Nebbiolo
743,39.0,87,40.0,0.0,Chardonnay
744,39.0,87,38.0,0.04,Pinot Noir
745,39.0,87,15.0,0.15,Cabernet Sauvignon
746,37.0,87,50.0,-0.13,Nebbiolo
747,39.0,87,24.0,0.22,Sauvignon Blanc
748,34.0,87,18.0,0.24,Rosé
749,38.0,87,40.0,0.25,Champagne Blend
750,38.0,87,18.0,0.23,Bordeaux-style Red Blend
751,38.0,87,20.0,0.17,Bordeaux-style Red Blend
752,38.0,85,40.0,0.12,Champagne Blend
753,38.0,85,11.0,0.1,Bordeaux-style Red Blend
754,30.0,85,9.0,0.37,Sauvignon Blanc
755,35.0,85,10.0,0.26,Chardonnay
756,37.0,85,36.78122437966355,0.17,Rosé
757,39.0,85,19.0,0.01,Cabernet Sauvignon
758,38.0,85,15.0,0.2,Champagne Blend
759,39.0,85,35.0,0.1,Syrah
760,39.0,85,30.0,0.11,Red Blend
761,37.0,85,12.0,0.22,Pinot Noir
762,39.0,85,17.0,0.2,White Blend
763,39.0,85,15.0,0.14,White Blend
764,38.0,85,10.0,0.16,Sauvignon Blanc
765,38.0,85,10.0,0.05,Sauvignon Blanc
766,37.0,85,16.0,0.16,Cabernet Sauvignon
767,39.0,85,25.0,-0.05,Gewürztraminer
768,23.0,85,12.0,0.25,Red Blend
769,33.0,88,20.0,0.02,Cabernet Sauvignon
770,39.0,88,20.0,0.15,Pinot Gris
771,39.0,88,12.0,0.28,Sauvignon Blanc
772,38.0,88,36.78122437966355,0.18,Bordeaux-style Red Blend
773,38.0,88,14.0,0.14,Red Blend
774,38.0,88,22.0,0.08,Sauvignon Blanc
775,37.0,88,26.0,0.47,White Blend
776,37.0,88,14.0,0.09,Syrah
777,39.0,88,18.0,0.11,Pinot Gris
778,39.0,88,17.0,0.29,Riesling
779,39.0,88,24.0,0.34,Cabernet Sauvignon
780,39.0,88,60.0,0.2,Pinot Noir
781,38.0,88,26.0,0.22,Bordeaux-style Red Blend
782,38.0,88,25.0,0.16,Bordeaux-style White Blend
783,38.0,88,16.0,0.13,Sauvignon Blanc
784,39.0,88,40.0,0.19,Pinot Noir
785,38.0,88,21.0,0.16,Sauvignon Blanc
786,35.0,88,18.0,0.07,Cabernet Sauvignon
787,39.0,88,75.0,0.2,Pinot Noir
788,39.0,88,16.0,0.33,Pinot Gris
789,37.0,88,36.78122437966355,0.22,Red Blend
790,39.0,88,42.0,0.04,Rhône-style Red Blend
791,39.0,88,48.0,0.01,Red Blend
792,38.0,88,20.0,0.1,Gewürztraminer
793,39.0,88,125.0,-0.02,Bordeaux-style Red Blend
794,39.0,88,14.0,0.25,Pinot Gris
795,33.0,88,20.0,0.17,Malbec
796,27.0,88,25.0,0.15,White Blend
797,38.0,88,28.0,0.16,Pinot Gris
798,39.0,88,42.0,-0.01,Sauvignon Blanc
799,39.0,88,13.0,0.41,Pinot Gris
800,34.0,88,18.0,0.09,White Blend
801,39.0,88,60.0,0.21,Chardonnay
802,34.0,88,28.0,0.14,Tempranillo
803,30.0,88,16.0,0.22,Pinot Gris
804,39.0,88,22.0,0.0,Chardonnay
805,39.0,88,28.0,0.17,Syrah
806,33.0,87,15.0,0.23,Malbec
807,30.0,87,70.0,0.21,Bordeaux-style Red Blend
808,34.0,85,15.0,0.06,Red Blend
809,32.0,85,20.0,-0.2,Grüner Veltliner
810,37.0,85,17.0,0.33,Pinot Grigio
811,39.0,85,24.0,0.42,Pinot Noir
812,37.0,85,28.0,0.28,White Blend
813,39.0,85,16.0,0.02,Merlot
814,38.0,85,12.0,0.45,Cabernet Sauvignon
815,38.0,85,12.0,0.17,Chardonnay
816,39.0,85,10.0,0.21,Merlot
817,34.0,85,25.0,0.48,White Blend
818,39.0,85,12.0,0.25,Pinot Grigio
819,32.0,85,10.0,0.32,Grüner Veltliner
820,35.0,85,11.0,0.1,Red Blend
821,39.0,85,16.0,0.33,Syrah
822,37.0,85,36.78122437966355,0.26,Pinot Grigio
823,38.0,85,11.0,0.13,Bordeaux-style White Blend
824,38.0,85,25.0,0.15,Red Blend
825,37.0,85,36.78122437966355,-0.01,Red Blend
826,39.0,94,38.0,-0.01,Zinfandel
827,39.0,94,34.0,0.23,Pinot Noir
828,39.0,94,100.0,0.11,Pinot Noir
829,39.0,94,95.0,0.01,Pinot Noir
830,39.0,94,62.0,0.1,Pinot Noir
831,37.0,94,57.0,0.22,Nebbiolo
832,36.0,94,150.0,0.09,Portuguese Red
833,39.0,94,52.0,0.46,Chardonnay
834,38.0,94,112.0,0.35,Pinot Noir
835,37.0,94,180.0,0.04,Nebbiolo
836,39.0,94,35.0,0.51,Chardonnay
837,39.0,94,85.0,0.36,Chardonnay
838,39.0,94,32.0,0.34,Riesling
839,39.0,94,32.0,0.49,Riesling
840,39.0,94,120.0,0.13,Syrah
841,39.0,94,85.0,0.03,Malbec
842,38.0,94,120.0,0.16,Cabernet Franc
843,39.0,94,38.0,0.32,Zinfandel
844,39.0,94,32.0,0.39,Riesling
845,39.0,94,58.0,0.15,Pinot Noir
846,39.0,94,85.0,0.7,Syrah
847,39.0,94,80.0,0.28,Cabernet Franc
848,39.0,94,75.0,0.06,Pinot Noir
849,39.0,94,50.0,0.13,Pinot Noir
850,38.0,94,60.0,0.32,Pinot Noir
851,39.0,94,60.0,0.28,Pinot Noir
852,39.0,90,28.0,0.59,Cabernet Sauvignon
853,35.0,90,25.0,-0.05,Red Blend
854,39.0,90,19.0,0.04,Chardonnay
855,35.0,90,35.0,-0.05,Red Blend
856,32.0,90,36.78122437966355,0.5,Chardonnay
857,39.0,90,45.0,0.41,Chardonnay
858,39.0,90,13.0,0.37,Sauvignon Blanc
859,38.0,90,15.0,0.36,Syrah
860,37.0,90,22.0,-0.01,Nebbiolo
861,39.0,90,35.0,0.36,Cabernet Franc
862,39.0,90,20.0,0.13,Zinfandel
863,39.0,90,38.0,0.06,Rhône-style Red Blend
864,37.0,90,70.0,-0.17,Red Blend
865,34.0,90,60.0,-0.08,Tempranillo
866,34.0,90,25.0,-0.05,Sparkling Blend
867,38.0,90,17.0,0.11,Rhône-style Red Blend
868,39.0,90,15.0,0.3,Sauvignon Blanc
869,37.0,90,38.0,0.1,Sangiovese
870,34.0,90,27.0,0.09,Tempranillo
871,39.0,90,10.0,0.25,Merlot
872,39.0,90,56.0,0.29,Zinfandel
873,37.0,90,18.0,-0.06,Red Blend
874,38.0,90,32.0,0.13,White Blend
875,38.0,90,24.0,0.26,Sparkling Blend
876,39.0,84,16.0,0.1,Riesling
877,39.0,84,40.0,0.0,Pinot Gris
878,39.0,84,20.0,0.11,Red Blend
879,39.0,84,38.0,-0.03,Pinot Noir
880,38.0,84,20.0,-0.05,Bordeaux-style Red Blend
881,38.0,84,18.0,0.2,Bordeaux-style Red Blend
882,38.0,84,36.78122437966355,0.18,Bordeaux-style Red Blend
883,35.0,84,13.0,-0.02,Malbec
884,39.0,84,65.0,0.17,Cabernet Sauvignon
885,30.0,84,16.0,0.4,Sauvignon Blanc
886,38.0,84,14.0,0.17,Bordeaux-style Red Blend
887,38.0,84,20.0,0.3,Bordeaux-style Red Blend
888,38.0,84,15.0,-0.24,Bordeaux-style Red Blend
889,35.0,84,11.0,0.02,Sauvignon Blanc
890,39.0,84,27.0,0.25,Red Blend
891,39.0,84,100.0,0.01,Cabernet Sauvignon
892,39.0,84,25.0,0.0,Chardonnay
893,35.0,84,18.0,-0.11,Chardonnay
894,39.0,84,13.0,0.24,Chardonnay
895,39.0,84,28.0,-0.07,Zinfandel
896,38.0,83,12.0,0.07,Bordeaux-style Red Blend
897,39.0,83,17.0,0.0,Merlot
898,38.0,83,30.0,-0.1,Bordeaux-style Red Blend
899,39.0,83,45.0,-0.1,White Blend
900,39.0,87,24.0,0.34,Red Blend
901,32.0,87,23.0,0.2,Grüner Veltliner
902,25.0,87,13.0,0.18,White Blend
903,39.0,86,23.0,0.03,Cabernet Sauvignon
904,39.0,86,18.0,0.02,Merlot
905,39.0,86,26.0,-0.01,Bordeaux-style Red Blend
906,33.0,86,17.0,-0.12,Chardonnay
907,31.0,86,20.0,0.12,Riesling
908,39.0,86,48.0,-0.1,Pinot Noir
909,39.0,86,40.0,0.08,Pinot Noir
910,33.0,86,12.0,-0.07,Merlot
911,32.0,86,12.0,0.3,Grüner Veltliner
912,36.0,88,14.0,0.26,Rosé
913,33.0,88,19.0,0.0,Cabernet Sauvignon
914,38.0,88,10.0,0.19,Sparkling Blend
915,39.0,88,26.0,0.52,Pinot Gris
916,37.0,88,50.0,0.17,Nebbiolo
917,29.0,88,13.0,0.21,Sauvignon Blanc
918,37.0,88,49.0,-0.15,Nebbiolo
919,37.0,88,50.0,-0.19,Nebbiolo
920,36.0,88,19.0,0.16,Portuguese Red
921,38.0,88,14.0,0.37,Chardonnay
922,38.0,88,28.0,-0.01,Chardonnay
923,38.0,88,70.0,0.22,Chardonnay
924,39.0,88,13.0,0.37,Chardonnay
925,38.0,88,40.0,0.24,Chardonnay
926,33.0,88,16.0,0.09,Malbec
927,33.0,87,40.0,0.03,Malbec
928,33.0,87,20.0,0.32,Bordeaux-style Red Blend
929,39.0,87,35.0,0.11,Chardonnay
930,37.0,87,90.0,-0.05,Nebbiolo
931,29.0,87,13.0,0.43,Pinot Grigio
932,31.0,87,10.0,0.06,Riesling
933,38.0,87,32.0,0.39,Chardonnay
934,39.0,87,26.0,-0.04,Tempranillo
935,39.0,87,14.0,0.51,Zinfandel
936,36.0,87,10.0,0.18,Portuguese Red
937,37.0,87,75.0,-0.04,Nebbiolo
938,39.0,87,35.0,0.05,Chardonnay
939,37.0,93,80.0,0.23,Nebbiolo
940,36.0,93,55.0,0.39,Portuguese Red
941,39.0,93,24.0,0.78,Sparkling Blend
942,39.0,93,52.0,-0.11,Cabernet Sauvignon
943,39.0,93,115.0,0.35,Bordeaux-style Red Blend
944,39.0,93,60.0,0.15,Pinot Noir
945,39.0,93,40.0,-0.02,Pinot Noir
946,39.0,93,55.0,0.2,Sauvignon Blanc
947,36.0,93,28.0,0.44,Portuguese Red
948,39.0,93,60.0,-0.05,Syrah
949,39.0,93,75.0,0.25,Syrah
950,38.0,93,40.0,0.36,Bordeaux-style Red Blend
951,39.0,93,58.0,0.11,Pinot Noir
952,39.0,93,55.0,-0.08,Syrah
953,39.0,93,65.0,0.1,Sparkling Blend
954,36.0,93,75.0,0.22,Portuguese Red
955,39.0,93,49.0,-0.05,Chardonnay
956,39.0,93,32.0,0.2,Pinot Noir
957,39.0,93,55.0,0.1,Pinot Noir
958,36.0,93,32.0,0.1,Portuguese Red
959,39.0,93,65.0,0.48,Pinot Noir
960,39.0,93,40.0,0.0,Red Blend
961,39.0,92,50.0,0.26,Tempranillo
962,39.0,92,42.0,0.36,Pinot Noir
963,39.0,92,60.0,0.06,Pinot Noir
964,39.0,92,48.0,0.1,Red Blend
965,39.0,92,36.0,0.07,Chardonnay
966,37.0,88,16.0,0.27,Sangiovese
967,38.0,88,9.0,0.02,Bordeaux-style Red Blend
968,37.0,88,35.0,0.29,Sangiovese
969,38.0,88,40.0,-0.03,Bordeaux-style Red Blend
970,39.0,88,13.0,0.0,Chardonnay
971,28.0,88,17.0,0.09,Chardonnay
972,39.0,88,50.0,0.47,Bordeaux-style Red Blend
973,28.0,88,35.0,0.12,Sauvignon Blanc
974,39.0,88,40.0,0.28,Cabernet Sauvignon
975,28.0,88,13.0,-0.15,Sauvignon Blanc
976,39.0,88,50.0,0.08,Red Blend
977,39.0,88,20.0,0.11,Red Blend
978,37.0,88,36.78122437966355,0.03,Sangiovese
979,31.0,88,22.0,0.3,Riesling
980,39.0,88,7.0,0.14,Chardonnay
981,39.0,88,10.0,0.17,Chardonnay
982,28.0,88,15.0,0.28,Merlot
983,39.0,88,40.0,0.3,Cabernet Sauvignon
984,34.0,88,21.0,-0.02,Tempranillo
985,34.0,85,7.0,0.28,Tempranillo
986,37.0,85,22.0,-0.15,White Blend
987,37.0,85,36.78122437966355,0.16,Red Blend
988,39.0,85,13.0,0.62,Riesling
989,39.0,85,35.0,0.31,Pinot Noir
990,39.0,85,16.0,0.22,Riesling
991,39.0,85,20.0,0.22,Cabernet Franc
992,39.0,85,34.0,0.04,Cabernet Sauvignon
993,39.0,84,15.0,0.0,Chardonnay
994,37.0,84,28.0,0.0,Chardonnay
995,39.0,84,10.0,-0.02,Merlot
996,39.0,84,70.0,0.0,Cabernet Sauvignon
997,39.0,84,24.0,0.23,Sauvignon Blanc
998,36.0,84,36.78122437966355,0.32,Portuguese White
999,34.0,84,8.0,0.21,Tempranillo
1000,34.0,84,27.0,-0.03,Tempranillo
1001,39.0,84,10.0,0.13,Riesling
1002,38.0,84,36.78122437966355,0.36,Chardonnay
1003,30.0,84,17.0,0.67,Pinot Noir
1004,39.0,89,35.0,0.07,Cabernet Sauvignon
1005,37.0,89,19.0,0.09,Red Blend
1006,31.0,89,13.0,0.43,Riesling
1007,39.0,89,75.0,0.16,Cabernet Sauvignon
1008,34.0,89,30.0,0.34,Red Blend
1009,39.0,89,25.0,0.16,Chardonnay
1010,39.0,89,36.0,-0.01,Syrah
1011,39.0,89,35.0,0.27,Chardonnay
1012,38.0,89,20.0,0.12,Sauvignon Blanc
1013,38.0,89,21.0,0.27,Sauvignon Blanc
1014,31.0,89,28.0,0.23,Riesling
1015,31.0,89,20.0,0.18,Riesling
1016,34.0,89,20.0,-0.01,Cabernet Sauvignon
1017,39.0,89,40.0,0.21,Pinot Noir
1018,36.0,89,13.0,0.35,Portuguese White
1019,39.0,89,45.0,0.08,Zinfandel
1020,39.0,89,40.0,0.07,Bordeaux-style Red Blend
1021,39.0,89,32.0,0.05,Chardonnay
1022,39.0,89,34.0,0.06,Cabernet Sauvignon
1023,39.0,90,98.0,0.33,Cabernet Sauvignon
1024,30.0,90,25.0,0.17,Sauvignon Blanc
1025,32.0,90,18.0,-0.01,White Blend
1026,34.0,90,25.0,0.12,Sparkling Blend
1027,32.0,90,15.0,0.33,Grüner Veltliner
1028,34.0,90,36.0,-0.01,Sparkling Blend
1029,39.0,90,35.0,0.02,Syrah
1030,39.0,90,56.0,0.15,Syrah
1031,30.0,90,25.0,0.0,Chardonnay
1032,39.0,90,38.0,-0.14,Pinot Noir
1033,38.0,90,28.0,0.19,Red Blend
1034,38.0,90,13.0,0.29,Bordeaux-style Red Blend
1035,39.0,90,38.0,0.02,Syrah
1036,39.0,90,22.0,0.08,Sauvignon Blanc
1037,39.0,90,18.0,0.17,Rosé
1038,38.0,90,21.0,0.49,Rosé
1039,38.0,90,23.0,0.3,Rosé
1040,38.0,90,30.0,1.0,Rosé
1041,32.0,90,20.0,0.3,Grüner Veltliner
1042,39.0,90,39.0,0.23,Cabernet Sauvignon
1043,39.0,90,38.0,-0.18,Rhône-style Red Blend
1044,39.0,86,10.0,0.07,Riesling
1045,38.0,86,36.78122437966355,-0.08,Bordeaux-style Red Blend
1046,38.0,86,36.78122437966355,-0.26,Bordeaux-style Red Blend
1047,38.0,86,14.0,0.4,Rosé
1048,39.0,86,30.0,0.12,Red Blend
1049,39.0,86,35.0,0.2,Red Blend
1050,38.0,86,75.0,-0.18,Bordeaux-style Red Blend
1051,39.0,86,17.0,0.32,Pinot Noir
1052,38.0,86,36.78122437966355,-0.08,Bordeaux-style Red Blend
1053,38.0,87,15.0,0.17,Rosé
1054,35.0,87,9.0,-0.03,Cabernet Sauvignon
1055,38.0,87,40.0,0.2,Rosé
1056,39.0,87,20.0,0.42,Chardonnay
1057,37.0,86,36.78122437966355,0.16,White Blend
1058,39.0,86,13.0,0.13,Rosé
1059,39.0,86,28.0,0.45,Syrah
1060,39.0,86,20.0,-0.07,Zinfandel
1061,38.0,86,15.0,0.18,Rosé
1062,39.0,86,18.0,0.26,Syrah
1063,36.0,86,11.0,0.2,Portuguese White
1064,39.0,86,18.0,0.24,Cabernet Sauvignon
1065,39.0,86,12.0,0.17,Rosé
1066,37.0,88,25.0,0.08,Pinot Grigio
1067,31.0,88,14.0,0.07,Riesling
1068,39.0,88,36.0,0.62,Malbec
1069,39.0,88,42.0,0.11,Pinot Noir
1070,39.0,88,48.0,0.18,Pinot Noir
1071,39.0,88,36.78122437966355,0.3,Nebbiolo
1072,33.0,88,19.0,-0.07,Malbec
1073,39.0,88,50.0,-0.22,Cabernet Franc
1074,31.0,88,16.0,0.05,Riesling
1075,36.0,88,11.0,0.08,Portuguese Red
1076,39.0,88,25.0,0.0,Cabernet Franc
1077,37.0,88,23.0,0.28,Pinot Grigio
1078,37.0,88,28.0,0.24,Pinot Grigio
1079,39.0,88,22.0,0.18,White Blend
1080,39.0,88,15.0,0.19,Chardonnay
1081,39.0,88,70.0,0.02,Cabernet Sauvignon
1082,31.0,88,9.0,0.0,Riesling
1083,39.0,88,16.0,0.07,Pinot Noir
1084,38.0,93,36.78122437966355,0.24,Rhône-style Red Blend
1085,38.0,93,31.0,0.33,Gewürztraminer
1086,38.0,93,30.0,0.27,Pinot Gris
1087,39.0,93,38.0,0.12,Zinfandel
1088,39.0,93,45.0,0.13,Cabernet Sauvignon
1089,39.0,93,50.0,0.05,Bordeaux-style Red Blend
1090,38.0,93,36.78122437966355,0.41,Gewürztraminer
1091,39.0,93,86.0,0.31,Cabernet Sauvignon
1092,39.0,92,55.0,0.03,Cabernet Sauvignon
1093,38.0,92,28.0,0.09,Pinot Gris
1094,38.0,92,45.0,0.35,Pinot Gris
1095,39.0,92,85.0,0.19,Cabernet Sauvignon
1096,39.0,92,50.0,0.16,Red Blend
1097,39.0,92,120.0,0.1,Bordeaux-style Red Blend
1098,38.0,92,25.0,-0.18,Red Blend
1099,38.0,92,40.0,0.13,Rhône-style Red Blend
1100,28.0,92,50.0,0.16,Bordeaux-style Red Blend
1101,39.0,92,40.0,0.38,Cabernet Sauvignon
1102,38.0,92,36.78122437966355,0.27,Rhône-style Red Blend
1103,32.0,92,46.0,0.03,Grüner Veltliner
1104,39.0,92,39.0,0.14,Merlot
1105,39.0,92,85.0,0.14,Cabernet Sauvignon
1106,32.0,92,36.78122437966355,-0.08,Pinot Noir
1107,39.0,94,75.0,-0.03,Rhône-style Red Blend
1108,39.0,94,120.0,0.26,Cabernet Sauvignon
1109,38.0,94,25.0,0.11,Red Blend
1110,38.0,94,80.0,0.08,Chardonnay
1111,36.0,94,85.0,0.27,Portuguese Red
1112,39.0,94,28.0,0.48,White Blend
1113,38.0,94,180.0,0.26,Rhône-style Red Blend
1114,38.0,94,85.0,-0.03,Pinot Noir
1115,38.0,94,135.0,0.32,Pinot Noir
1116,37.0,94,125.0,0.03,Sangiovese
1117,38.0,94,90.0,-0.03,Pinot Noir
1118,37.0,94,154.0,0.04,Red Blend
1119,39.0,94,70.0,-0.07,Rhône-style Red Blend
1120,39.0,94,150.0,0.2,Cabernet Sauvignon
1121,31.0,94,56.0,0.18,Riesling
1122,38.0,94,49.0,0.43,Malbec
1123,39.0,94,72.0,0.09,Cabernet Sauvignon
1124,39.0,93,35.0,0.2,Sauvignon Blanc
1125,37.0,93,70.0,0.0,Sangiovese
1126,38.0,93,132.0,0.39,Pinot Noir
1127,39.0,93,38.0,0.08,Syrah
1128,36.0,93,20.0,0.25,Portuguese Red
1129,39.0,93,175.0,0.17,Cabernet Sauvignon
1130,39.0,93,36.0,0.07,Pinot Noir
1131,39.0,93,60.0,0.14,Cabernet Sauvignon
1132,39.0,93,110.0,0.65,Cabernet Sauvignon
1133,39.0,93,100.0,-0.0,Pinot Noir
1134,37.0,93,85.0,-0.05,Sangiovese
1135,39.0,93,80.0,-0.13,Cabernet Sauvignon
